,次数中心性,媒介中心性,PageRank
639,0.00066711140760507,4.955386418857514e-05,0.00035261682875201074
640,0.00133422281521014,0.00011653358125271637,0.0004069611593603021
641,0.00133422281521014,0.0009318992518682948,0.00036352356064061074
642,0.0,0.0,0.0001122082585418489
643,0.00400266844563042,0.002587327416331275,0.001070960709978164
644,0.00266844563042028,0.0009117651485557555,0.0006470937997299525
645,0.00266844563042028,0.0011134270099178608,0.0009208455846009964
646,0.00066711140760507,0.0,0.00045358128625873264
647,0.0,0.0,0.0001122082585418489
648,0.00133422281521014,7.243846112515622e-05,0.00026232603416197415
649,0.00066711140760507,0.00023153754365418382,0.00041984129234172717
650,0.00066711140760507,7.334786823399329e-05,0.00016901155835905728
651,0.00266844563042028,0.0010253578026715934,0.0007096709654527531
652,0.00200133422281521,0.0006912648164366523,0.000522666497206328
653,0.00066711140760507,0.0006783330884021831,0.0001942030426794745
654,0.0,0.0,0.0001122082585418489
655,0.0,0.0,0.0001122082585418489
656,0.00133422281521014,0.0007053620056233126,0.0004542444989802603
657,0.00200133422281521,0.001261439834699171,0.0007741187346835255
658,0.0,0.0,0.0001122082585418489
659,0.00200133422281521,0.0004085602351063278,0.0004931672280693987
660,0.00066711140760507,0.00011133247007168719,0.00029771726198492244
661,0.00133422281521014,0.00024098027095839018,0.0004911037831626172
662,0.0,0.0,0.0001122082585418489
663,0.0,0.0,0.0001122082585418489
664,0.00133422281521014,0.00085167536252773,0.0004371795411532645
665,0.0,0.0,0.0001122082585418489
666,0.00066711140760507,2.8040591651181663e-05,0.00016372016578076418
667,0.00066711140760507,0.0,0.000467311056388219
668,0.00133422281521014,0.00068897874955994,0.0003948803879125419
669,0.00200133422281521,0.0012406605350079713,0.0007362771038691997
670,0.0,0.0,0.0001122082585418489
671,0.00200133422281521,0.0012373970133605899,0.0008538937448694342
672,0.00066711140760507,9.644482685669832e-05,0.00020800543871204438
673,0.00066711140760507,0.0,0.0003718327229815206
674,0.00066711140760507,0.0,0.0003777613897583326
675,0.0,0.0,0.0001122082585418489
676,0.0,0.0,0.0001122082585418489
677,0.00200133422281521,0.0004074007167982985,0.0004780859698754649
678,0.00066711140760507,0.0004622574373124584,0.0002738379631928514
679,0.00066711140760507,0.0,0.00036967578423972993
680,0.00266844563042028,0.0005740806625959709,0.0009259133703493419
681,0.00133422281521014,0.00038370154199076435,0.0005951159219104741
682,0.0,0.0,0.0001122082585418489
683,0.0,0.0,0.0001122082585418489
684,0.00200133422281521,0.000249375801845904,0.0006521872800368949
685,0.00266844563042028,0.0022397615558062754,0.0011354865005857593
686,0.0,0.0,0.0001122082585418489
687,0.00200133422281521,0.00041868318926152766,0.0004714103394961574
688,0.00266844563042028,0.0013882499664089707,0.0008889327946877021
689,0.0,0.0,0.0001122082585418489
690,0.00266844563042028,0.0017859452614321927,0.0008071949366227976
691,0.00066711140760507,1.8671811015962044e-05,0.00020894008151670313
692,0.00066711140760507,9.101324966133291e-05,0.00017577304653469493
693,0.00133422281521014,0.0008584748889456086,0.0005216036294293145
694,0.00266844563042028,0.0008080372135810874,0.0009269177373619821
695,0.0,0.0,0.0001122082585418489
696,0.0,0.0,0.0001122082585418489
697,0.0,0.0,0.0001122082585418489
